mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__gamma,param_clf__max_depth,param_clf__min_child_weight,param_clf__reg_alpha,param_clf__reg_lambda,param_clf__scale_pos_weight,param_clf__subsample,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
1.2084805011749267,0.08981057243781995,0.1221379280090332,0.013207110128366251,0.7,0.0,3,1,0.5,1.0,2.768561872909699,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.7}",0.8397738839610296,0.8256890924660301,0.8412986929054981,0.8590914966151261,0.8476784768252094,0.8427063285545786,0.010893695280351083,338,0.6332882273342354,0.5986206896551725,0.6295793758480326,0.6453333333333333,0.6364883401920439,0.6286619932725634,0.015899112182391248,139,0.7595385980479148,0.7417923691215617,0.7577639751552795,0.7639751552795031,0.7646536412078153,0.7575447477624148,0.008295148453276302,1137
1.1352997303009034,0.047100487774935,0.11524853706359864,0.010926628291959615,0.7,0.0,3,1,0.5,1.0,2.768561872909699,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.9}",0.838499507214063,0.8266221543631751,0.8421671271387718,0.8588148094291763,0.8490271885729539,0.843026157343628,0.010729526723624747,275,0.6259946949602122,0.6049046321525886,0.6241519674355496,0.6478494623655914,0.6358695652173914,0.6277540644262667,0.014197559017722588,173,0.7497781721384206,0.7426796805678794,0.7542147293700089,0.7675244010647737,0.7619893428063943,0.7552372651894953,0.008776154831515365,1261
1.2864200592041015,0.06598840404621864,0.1207848072052002,0.01088792260542983,0.7,0.0,3,1,0.5,2.0,1.0,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.7}",0.8395153733055434,0.8268948023201331,0.8403131210314575,0.856831547994119,0.8523615598953385,0.8431832809093184,0.010559563421164046,239,0.5692883895131086,0.532347504621072,0.6091743119266055,0.5919117647058824,0.5849802371541502,0.5775404415841636,0.025973390822023365,871,0.7959183673469388,0.7755102040816326,0.8110026619343389,0.80301685891748,0.8134991119005328,0.7997894408361846,0.013627723088637522,179
1.1899742603302002,0.10414955159527424,0.12067432403564453,0.012602555666682376,0.7,0.0,3,1,0.5,2.0,1.0,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.9}",0.8378310148158918,0.8284499054820417,0.8397314720566138,0.8587239267768568,0.8529621107035543,0.8435396859669917,0.010900790351811516,177,0.5682242990654206,0.5414364640883977,0.6055045871559633,0.6181818181818182,0.5813953488372093,0.5829485034657618,0.027175824826897507,724,0.7950310559006211,0.7790594498669032,0.8092280390417036,0.8136645962732919,0.8081705150976909,0.8010307312360421,0.012621570613545612,112
1.2350862503051758,0.1080573884567643,0.11563782691955567,0.010613847340322963,0.7,0.0,3,1,0.5,2.0,2.768561872909699,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.7}",0.8388933320407801,0.8262000549335142,0.8419692049181652,0.8593378895836364,0.849332519118545,0.8431466001189282,0.011018941790611685,247,0.6318607764390897,0.5975103734439834,0.6361185983827493,0.6506666666666666,0.6347469220246238,0.6301806673914225,0.017583837721967432,64,0.7559893522626442,0.7417923691215617,0.7604259094942325,0.7675244010647737,0.7628774422735346,0.7577218948433494,0.008794680054137229,1132
1.2296404838562012,0.07984306054455066,0.12483820915222169,0.0070801596483339386,0.7,0.0,3,1,0.5,2.0,2.768561872909699,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.9}",0.8379643093726269,0.8258789362286526,0.841181555264731,0.8587582602232886,0.8500301286432406,0.842762637946508,0.011128876999011056,328,0.6340819022457067,0.6016483516483516,0.6350067842605156,0.6424731182795699,0.644808743169399,0.6316037799207086,0.015540674261649005,24,0.7542147293700089,0.7426796805678794,0.7613132209405501,0.7639751552795031,0.7690941385435168,0.7582553849402917,0.009148488154265345,1105
1.2148887157440185,0.03178234277226626,0.10664477348327636,0.004205118584094948,0.7,0.0,3,1,1.0,1.0,1.0,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 1.0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.7}",0.8397940801059893,0.8279712568464932,0.8410038291890843,0.8555107201137447,0.8532714853623322,0.8435102743235288,0.010008450139097872,180,0.5703703703703704,0.532347504621072,0.6018348623853211,0.5930018416206262,0.5843137254901961,0.5763736608975172,0.02433990852378101,889,0.7941437444543035,0.7755102040816326,0.8074534161490683,0.8039041703637977,0.8117229129662522,0.798546889603011,0.012897370514532543,250
1.1870994091033935,0.03578095576764805,0.11135363578796387,0.0019216506001941286,0.7,0.0,3,1,1.0,1.0,1.0,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 1.0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.9}",0.8378148578999242,0.8283085324673227,0.8396224128738305,0.8575808249721292,0.8526385816486232,0.843193041972366,0.010577801271588735,237,0.5735567970204841,0.5411334552102377,0.6069469835466179,0.5996343692870201,0.5925925925925926,0.5827728395313905,0.023596193510646683,728,0.7968056787932565,0.7772848269742679,0.8092280390417036,0.805678793256433,0.8143872113676732,0.8006769098866668,0.013025275328606924,121
1.3442548274993897,0.0584996828026297,0.1287006378173828,0.012246797153817832,0.7,0.0,3,1,1.0,1.0,2.768561872909699,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 1.0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.7}",0.8396971386101821,0.825567915596271,0.8413390851954179,0.8604830110028597,0.8502667092646589,0.8434707719338779,0.011618069583211493,192,0.6281879194630873,0.6033057851239669,0.6261808367071525,0.6532797858099063,0.6418732782369146,0.6305655210682055,0.01680342134823085,51,0.7542147293700089,0.7444543034605147,0.7542147293700089,0.7701863354037267,0.7690941385435168,0.7584328472295553,0.009826416836248832,1101
1.1559276103973388,0.037495952296384916,0.11887407302856445,0.0050367670254682275,0.7,0.0,3,1,1.0,1.0,2.768561872909699,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 1.0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.9}",0.8384732522256152,0.8249822273924353,0.8417268511786471,0.8580958266686055,0.8495630335701836,0.8425682382070974,0.011106554679962672,366,0.6248331108144193,0.5919778699861687,0.6314363143631436,0.6442953020134228,0.640990371389271,0.626706593713285,0.018683433365828343,216,0.7506654835847383,0.738243123336291,0.7586512866015972,0.7648624667258208,0.7682060390763765,0.7561256798649647,0.010754020495951278,1204
1.2159218311309814,0.052734019190976755,0.11009254455566406,0.007370276784783839,0.7,0.0,3,1,1.0,2.0,1.0,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 1.0, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.7}",0.839971806181636,0.8295182815504177,0.8416662627437674,0.8562862520802029,0.854331043017232,0.8443547291146511,0.009883785919886028,98,0.574108818011257,0.5414364640883977,0.6003683241252302,0.5962962962962963,0.5854616895874263,0.5795343184217215,0.021123617040481987,798,0.7985803016858918,0.7790594498669032,0.8074534161490683,0.8065661047027507,0.8126110124333925,0.8008540569676013,0.011786262295691002,115
1.271430253982544,0.09382649903476922,0.12613997459411622,0.01893399158252897,0.7,0.0,3,1,1.0,2.0,1.0,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 1.0, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.9}",0.8384126637907356,0.828793239946359,0.8406806908697269,0.8573021181716833,0.8535121100969374,0.8437401645750885,0.010397795001404616,147,0.5740740740740741,0.5370370370370371,0.6014760147601476,0.6091743119266055,0.5836575875486382,0.5810838050693005,0.02530137249455129,760,0.7959183673469388,0.7781721384205856,0.808340727595386,0.8110026619343389,0.8099467140319716,0.8006761218658441,0.012493142029552462,128
1.2188354015350342,0.08869710344046929,0.12216215133666992,0.010477961793909406,0.7,0.0,3,1,1.0,2.0,2.768561872909699,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 1.0, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.7}",0.8406827104842226,0.8264060556121048,0.841456222836185,0.8602770103242692,0.8507803116393623,0.8439204621792289,0.011295168443308447,128,0.6291834002677377,0.5939226519337016,0.6293333333333333,0.6595460614152203,0.6343490304709142,0.6292668954841814,0.02093744455800354,112,0.7542147293700089,0.7391304347826086,0.7533274179236912,0.7737355811889973,0.7655417406749556,0.7571899807880523,0.011776480804049113,1156
1.2415932655334472,0.09227951430851569,0.11825647354125976,0.009221934930981293,0.7,0.0,3,1,1.0,2.0,2.768561872909699,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 1, 'clf__reg_alpha': 1.0, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.9}",0.839038744284491,0.8261132115101869,0.8420661464139727,0.8583906903850194,0.8501009006240067,0.8431419386435353,0.01085285826103313,249,0.6276595744680851,0.6013793103448276,0.629878869448183,0.6417112299465241,0.6376021798365122,0.6276462328088264,0.014084609229897179,179,0.7515527950310559,0.743566992014197,0.7559893522626442,0.7622005323868678,0.7637655417406749,0.755415042687088,0.007367452722648019,1245
1.2114457130432128,0.09931540864684041,0.12272753715515136,0.01830522192799253,0.7,0.0,3,3,0.0,1.0,1.0,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.7}",0.8403191798749455,0.8268321942707576,0.8397314720566138,0.8560964083175804,0.8502384004723524,0.84264353099845,0.010025397897657001,352,0.5724907063197026,0.5377532228360957,0.5988909426987061,0.6098003629764065,0.5859375,0.5809745469661822,0.02496643434368809,764,0.7959183673469388,0.7772848269742679,0.8074534161490683,0.8092280390417036,0.8117229129662522,0.8003215124956462,0.012729954945245646,152
1.2172085285186767,0.12746772806000262,0.13836560249328614,0.0282831280606973,0.7,0.0,3,3,0.0,1.0,1.0,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.9}",0.8365344223094695,0.8271694698915871,0.840919005380253,0.8582533565992925,0.8508207527712286,0.8427394013903662,0.010864892270705783,332,0.5804066543438078,0.5404411764705882,0.6120218579234973,0.6018348623853211,0.5942857142857143,0.5857980530817857,0.024912731773139917,678,0.7985803016858918,0.7781721384205856,0.8110026619343389,0.8074534161490683,0.8108348134991119,0.8012086663377993,0.012370706352877263,94
1.2267338275909423,0.05495679582458041,0.13067626953125,0.018723446176548898,0.7,0.0,3,3,0.0,1.0,2.768561872909699,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.7}",0.8400283553875235,0.824620716397654,0.8424498731682096,0.8578878063755191,0.8463196547944984,0.8422612812246809,0.010741226526369507,414,0.6310160427807486,0.5977961432506887,0.6361185983827493,0.6471371504660453,0.6392318244170097,0.6302599518594484,0.01705361317696676,60,0.7551020408163265,0.7409050576752441,0.7604259094942325,0.7648624667258208,0.7664298401420959,0.757545062970744,0.009204793026163328,1135
1.3232157230377197,0.15071032831325074,0.1576150894165039,0.03284809204682533,0.7,0.0,3,3,0.0,1.0,2.768561872909699,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.9}",0.8389256458727158,0.8247721874848529,0.8402646502835538,0.857227392435332,0.8488593578757082,0.8420098467904324,0.010846053679063312,443,0.6286472148541115,0.5953360768175583,0.6304347826086957,0.6408544726301736,0.6412005457025921,0.6272946185226262,0.01679454071649735,198,0.7515527950310559,0.738243123336291,0.7586512866015972,0.7613132209405501,0.7664298401420959,0.755238053210318,0.009759330808319018,1252
1.3757848739624023,0.1701310578897345,0.1357877254486084,0.017059638043797107,0.7,0.0,3,3,0.0,2.0,1.0,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__reg_alpha': 0, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.7}",0.8401576107152666,0.8286983180650478,0.8393558237603607,0.8574051185109787,0.8515163402393306,0.8434266422581971,0.010050101251082435,200,0.5644859813084112,0.532347504621072,0.5985130111524164,0.5966850828729282,0.5864077669902913,0.5756878693890238,0.024821989404473485,901,0.7932564330079858,0.7755102040816326,0.808340727595386,0.805678793256433,0.8108348134991119,0.7987241942881098,0.013086611571043818,245
1.2873217582702636,0.1939773603568386,0.11815662384033203,0.008408640767367045,0.7,0.0,3,3,0.0,2.0,1.0,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__reg_alpha': 0, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.9}",0.8380531724104503,0.8272583329294103,0.8400465319179876,0.8573081770151713,0.8515891342766901,0.842851069709942,0.010577149096401057,309,0.5814814814814815,0.5467889908256881,0.6098003629764065,0.6018348623853211,0.5852713178294574,0.585035403099671,0.02177612975919261,686,0.7994676131322094,0.7808340727595386,0.8092280390417036,0.8074534161490683,0.8099467140319716,0.8013859710228983,0.010933058686957684,80
1.4501750946044922,0.12941333840856858,0.15334129333496094,0.029070558213433368,0.7,0.0,3,3,0.0,2.0,2.768561872909699,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__reg_alpha': 0, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.7}",0.8400202769295397,0.8255133860048794,0.8425791284959527,0.8586471814260093,0.8481111969361798,0.8429742339585122,0.010823981270016048,287,0.6256684491978609,0.5879120879120879,0.632,0.6462765957446809,0.6354883081155434,0.6254690881940347,0.01993267650021465,247,0.7515527950310559,0.7338065661047027,0.7551020408163265,0.7639751552795031,0.7646536412078153,0.7538180396878806,0.011205501547576897,1291
1.2694451332092285,0.15673964370571283,0.1302483081817627,0.008827502671637809,0.7,0.0,3,3,0.0,2.0,2.768561872909699,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__reg_alpha': 0, 'clf__reg_lambda': 2.0, 'clf__scale_pos_weight': 2.768561872909699, 'clf__subsample': 0.9}",0.838214741570129,0.8264040359976088,0.8413310067374338,0.8590450454817185,0.8498825185119281,0.8429754696597636,0.011008358595261086,286,0.6284953395472703,0.6,0.6265060240963856,0.6443850267379679,0.6421768707482993,0.6283126522259846,0.01584576494596279,155,0.7524401064773736,0.7409050576752441,0.7524401064773736,0.7639751552795031,0.7664298401420959,0.755238053210318,0.009194398513692038,1252
1.3877969264984131,0.16634894523571528,0.1193460464477539,0.0058454113841211125,0.7,0.0,3,3,0.5,1.0,1.0,0.7,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.7}",0.8385661544924304,0.8273128625208019,0.8398849627583087,0.85773633528832,0.8522806776316056,0.8431561985382933,0.010757483817400111,245,0.5650557620817844,0.5367647058823529,0.5988909426987061,0.6021897810218978,0.5847953216374269,0.5775393026644335,0.024226411021698247,872,0.7923691215616682,0.7763975155279503,0.8074534161490683,0.8065661047027507,0.8108348134991119,0.7987241942881098,0.01283144188889698,245
1.347498321533203,0.1512291462209825,0.13291463851928711,0.022039510186637985,0.7,0.0,3,3,0.5,1.0,1.0,0.9,"{'clf__colsample_bytree': 0.7, 'clf__gamma': 0, 'clf__max_depth': 3, 'clf__min_child_weight': 3, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 1.0, 'clf__scale_pos_weight': 1.0, 'clf__subsample': 0.9}",0.8373866996267753,0.8280863748727643,0.8410361430210203,0.858027159775742,0.8515183622959239,0.8432109479184451,0.010544549509186851,236,0.5804066543438078,0.5404411764705882,0.608058608058608,0.6075949367088608,0.5859375,0.584487775116373,0.024691639004786277,695,0.7985803016858918,0.7781721384205856,0.8101153504880213,0.8074534161490683,0.8117229129662522,0.8012088239419638,0.012381156844340997,90
